+-----------------------+----------------------------------------------------+
| Parameter             | Value                                              |
+-----------------------+----------------------------------------------------+
| train data pattern    | dev/data/tinyshakespeare/tiny_shakespeare_train.bin |
| val data pattern      | dev/data/tinyshakespeare/tiny_shakespeare_val.bin  |
| output log file       | NULL                                               |
| batch size B          | 4                                                  |
| sequence length T     | 1024                                               |
| learning rate         | 0.000300                                           |
| val_loss_every        | 1000                                               |
| val_max_steps         | 20                                                 |
| sample_every          | 1000                                               |
| genT                  | 1                                                  |
+-----------------------+----------------------------------------------------+
| device                | NVIDIA GeForce RTX 4090                            |
| TF32                  | enabled                                            |
+-----------------------+----------------------------------------------------+
| max_sequence_length T | 1024                                               |
| vocab_size V          | 50257                                              |
| padded_vocab_size Vp  | 50304                                              |
| num_layers L          | 12                                                 |
| num_heads NH          | 12                                                 |
| channels C            | 768                                                |
| num_parameters        | 124475904                                          |
+-----------------------+----------------------------------------------------+
| train_num_batches     | 74                                                 |
| val_num_batches       | 8                                                  |
+-----------------------+----------------------------------------------------+
allocated 474 MiB for model parameters
allocated 5706 MiB for activations
val loss 4.503176
allocated 474 MiB for parameter gradients
allocated 252 MiB for activation gradients
allocated 474 MiB for AdamW optimizer state m
allocated 474 MiB for AdamW optimizer state v
step    1/74: train loss 4.275633 (72.148416 ms, 56771 tok/s)
step    2/74: train loss 4.860714 (70.613732 ms, 58005 tok/s)
step    3/74: train loss 4.385519 (70.620003 ms, 58000 tok/s)
step    4/74: train loss 3.648228 (70.599091 ms, 58017 tok/s)
step    5/74: train loss 3.737239 (70.606772 ms, 58011 tok/s)
step    6/74: train loss 4.020768 (70.595982 ms, 58020 tok/s)
step    7/74: train loss 4.118754 (70.628833 ms, 57993 tok/s)
step    8/74: train loss 3.631568 (70.609933 ms, 58008 tok/s)
step    9/74: train loss 3.971615 (70.628894 ms, 57993 tok/s)
step   10/74: train loss 3.596927 (70.628832 ms, 57993 tok/s)
step   11/74: train loss 4.028068 (70.613142 ms, 58006 tok/s)
step   12/74: train loss 3.813750 (70.623833 ms, 57997 tok/s)
step   13/74: train loss 4.029865 (70.599323 ms, 58017 tok/s)
step   14/74: train loss 3.892250 (70.609572 ms, 58009 tok/s)
step   15/74: train loss 3.719494 (70.605402 ms, 58012 tok/s)
step   16/74: train loss 3.558990 (70.631194 ms, 57991 tok/s)
step   17/74: train loss 3.995397 (70.612583 ms, 58006 tok/s)
step   18/74: train loss 3.816672 (70.609062 ms, 58009 tok/s)
step   19/74: train loss 3.536815 (70.592871 ms, 58022 tok/s)
step   20/74: train loss 3.683131 (70.622633 ms, 57998 tok/s)
step   21/74: train loss 3.612437 (70.605983 ms, 58012 tok/s)
step   22/74: train loss 3.615457 (70.621644 ms, 57999 tok/s)
step   23/74: train loss 3.152516 (70.617303 ms, 58002 tok/s)
step   24/74: train loss 3.349152 (70.614842 ms, 58004 tok/s)
step   25/74: train loss 3.708208 (70.603393 ms, 58014 tok/s)
step   26/74: train loss 3.545312 (70.611092 ms, 58007 tok/s)
step   27/74: train loss 3.843966 (70.608122 ms, 58010 tok/s)
step   28/74: train loss 3.444608 (70.603351 ms, 58014 tok/s)
step   29/74: train loss 3.320991 (70.604142 ms, 58013 tok/s)
step   30/74: train loss 3.276848 (70.595833 ms, 58020 tok/s)
step   31/74: train loss 3.155782 (70.600842 ms, 58016 tok/s)
step   32/74: train loss 3.450182 (70.614723 ms, 58004 tok/s)
